Registration year,IMD Decile,age,sex,deaths,population
2011,8,12,female,1,29096
2011,8,13,female,3,29497
2011,8,14,female,3,30038
2011,8,15,female,3,30219
2011,8,16,female,2,30515
2011,8,17,female,5,31629
2011,8,18,female,5,31902
2011,8,19,female,5,32948
2011,8,20,female,8,30325
2011,8,21,female,5,28849
2011,8,22,female,4,28813
2011,8,23,female,7,29392
2011,8,24,female,4,28009
2011,8,25,female,9,27608
2011,8,26,female,9,27235
2011,8,27,female,8,27240
2011,8,28,female,5,28147
2011,8,29,female,10,28665
2011,8,30,female,13,29960
2011,8,31,female,6,30700
2011,8,32,female,8,30595
2011,8,33,female,6,29614
2011,8,34,female,10,29670
2011,8,35,female,10,30722
2011,8,36,female,6,32524
2011,8,37,female,8,33816
2011,8,38,female,19,35568
2011,8,39,female,23,37625
2011,8,40,female,22,39195
2011,8,41,female,32,39072
2011,8,42,female,34,40403
2011,8,43,female,38,40706
2011,8,44,female,46,41827
2011,8,45,female,45,42287
2011,8,46,female,42,42286
2011,8,47,female,49,42441
2011,8,48,female,48,41850
2011,8,49,female,65,40610
2011,8,50,female,57,39278
2011,8,51,female,83,37911
2011,8,52,female,64,37320
2011,8,53,female,81,36822
2011,8,54,female,89,35619
2011,8,55,female,76,33854
2011,8,56,female,84,33456
2011,8,57,female,109,34060
2011,8,58,female,95,33667
2011,8,59,female,122,33160
2011,8,60,female,148,33780
2011,8,61,female,163,34662
2011,8,62,female,168,36333
2011,8,63,female,197,39186
2011,8,64,female,235,43271
2011,8,65,female,217,33295
2011,8,66,female,241,32668
2011,8,67,female,264,32935
2011,8,68,female,256,30240
2011,8,69,female,268,27010
2011,8,70,female,257,24421
2011,8,71,female,291,25301
2011,8,72,female,348,25387
2011,8,73,female,328,24477
2011,8,74,female,410,23701
2011,8,75,female,424,22327
2011,8,76,female,460,21438
2011,8,77,female,454,20355
2011,8,78,female,538,19460
2011,8,79,female,636,19139
2011,8,80,female,696,18618
2011,8,81,female,696,18088
2011,8,82,female,792,16250
2011,8,83,female,836,15098
2011,8,84,female,881,14069
2011,8,85,female,910,12918
2011,8,86,female,981,12050
2011,8,87,female,975,11040
2011,8,88,female,1076,10283
2011,8,89,female,1132,9147
2011,8,90+,female,6861,34081
2011,9,0,female,65,26709
2011,9,1,female,3,26687
2011,9,2,female,3,27386
2011,9,3,female,1,28201
2011,9,4,female,1,28523
2011,9,5,female,0,28541
2011,9,6,female,2,27825
2011,9,7,female,1,28106
2011,9,8,female,1,27437
2011,9,9,female,1,27050
2011,9,10,female,0,28092
2011,9,11,female,2,29115
2011,9,12,female,0,30307
2011,9,13,female,2,30653
2011,9,14,female,0,31192
2011,9,15,female,1,31257
2011,9,16,female,2,32055
2011,9,17,female,5,32757
2011,9,18,female,3,31524
2011,9,19,female,6,28050
2011,9,20,female,4,25434
2011,9,21,female,2,25291
2011,9,22,female,4,26853
2011,9,23,female,1,26815
2011,9,24,female,9,25830
2011,9,25,female,4,25129
2011,9,26,female,6,25278
2011,9,27,female,11,24817
2011,9,28,female,12,26069
2011,9,29,female,3,26644
2011,9,30,female,6,28257
2011,9,31,female,10,29145
2011,9,32,female,8,29415
2011,9,33,female,11,28272
2011,9,34,female,12,29117
2011,9,35,female,18,30606
2011,9,36,female,11,32459
2011,9,37,female,16,33952
2011,9,38,female,13,36340
2011,9,39,female,20,38461
2011,9,40,female,18,41103
2011,9,41,female,32,39863
2011,9,42,female,27,41590
2011,9,43,female,31,41736
2011,9,44,female,33,42643
2011,9,45,female,26,43236
2011,9,46,female,52,43648
2011,9,47,female,42,43295
2011,9,48,female,58,42776
2011,9,49,female,62,41400
2011,9,50,female,62,40125
2011,9,51,female,66,38411
2011,9,52,female,56,37649
2011,9,53,female,63,36975
2011,9,54,female,78,35442
2011,9,55,female,85,34797
2011,9,56,female,99,33751
2011,9,57,female,111,34028
2011,9,58,female,104,34054
2011,9,59,female,125,33444
2011,9,60,female,125,34001
2011,9,61,female,146,35436
2011,9,62,female,163,36972
2011,9,63,female,201,39442
2011,9,64,female,232,43341
2011,9,65,female,198,33168
2011,9,66,female,252,32704
2011,9,67,female,230,32718
2011,9,68,female,248,29814
2011,9,69,female,248,26289
2011,9,70,female,235,23561
2011,9,71,female,255,24575
2011,9,72,female,294,25026
2011,9,73,female,327,24260
2011,9,74,female,365,23303
2011,9,75,female,372,22194
2011,9,76,female,445,21252
2011,9,77,female,455,20467
2011,9,78,female,519,19224
2011,9,79,female,580,19114
2011,9,80,female,604,18475
2011,9,81,female,664,17686
2011,9,82,female,757,16464
2011,9,83,female,827,14993
2011,9,84,female,808,14028
2011,9,85,female,890,12792
2011,9,86,female,900,11590
2011,9,87,female,1011,10824
2011,9,88,female,1045,9725
2011,9,89,female,1018,8776
2011,9,90+,female,6220,32578
2011,10,0,female,62,25274
2011,10,1,female,7,26229
2011,10,2,female,3,27370
2011,10,3,female,3,29486
2011,10,4,female,1,30016
2011,10,5,female,3,29533
2011,10,6,female,1,29266
2011,10,7,female,3,29730
2011,10,8,female,0,29335
2011,10,9,female,0,28844
2011,10,10,female,2,30536
2011,10,11,female,3,31211
2011,10,12,female,3,32316
2011,10,13,female,1,32627
2011,10,14,female,2,33102
2011,10,15,female,2,32911
2011,10,16,female,4,33855
2011,10,17,female,5,34809
2011,10,18,female,3,33011
2011,10,19,female,3,29209
2011,10,20,female,2,23363
2011,10,21,female,10,22025
2011,10,22,female,2,24382
2011,10,23,female,5,25066
2011,10,24,female,5,23313
2011,10,25,female,6,22031
2011,10,26,female,3,21859
2011,10,27,female,9,21216
2011,10,28,female,4,21908
2011,10,29,female,5,22965
2011,10,30,female,8,24549
2011,10,31,female,9,26259
2011,10,32,female,10,26733
2011,10,33,female,7,26623
2011,10,34,female,9,27900
2011,10,35,female,6,29895
2011,10,36,female,11,32311
2011,10,37,female,14,34437
2011,10,38,female,17,36602
2011,10,39,female,18,38906
2011,10,40,female,21,41862
2011,10,41,female,18,40642
2011,10,42,female,30,41885
2011,10,43,female,20,42767
2011,10,44,female,23,43630
2011,10,45,female,37,44483
2011,10,46,female,34,45158
2011,10,47,female,42,45211
2011,10,48,female,54,43673
2011,10,49,female,46,42629
2011,10,50,female,54,41367
2011,10,51,female,66,38927
2011,10,52,female,75,38244
2011,10,53,female,78,37474
2011,10,54,female,69,35888
2011,10,55,female,68,34468
2011,10,56,female,60,33505
2011,10,57,female,81,33537
2011,10,58,female,96,33386
2011,10,59,female,110,33040
2011,10,60,female,118,33289
2011,10,61,female,105,34473
2011,10,62,female,129,35868
2011,10,63,female,189,38442
2011,10,64,female,205,42593
2011,10,65,female,192,32435
2011,10,66,female,182,31786
2011,10,67,female,245,31858
2011,10,68,female,183,29506
2011,10,69,female,202,25520
2011,10,70,female,211,23015
2011,10,71,female,235,24245
2011,10,72,female,258,24328
2011,10,73,female,269,23852
2011,10,74,female,293,22892
2011,10,75,female,357,22129
2011,10,76,female,362,21369
2011,10,77,female,402,19729
2011,10,78,female,440,18644
2011,10,79,female,493,18608
2011,10,80,female,564,18267
2011,10,81,female,646,17114
2011,10,82,female,623,15647
2011,10,83,female,651,14462
2011,10,84,female,745,13175
2011,10,85,female,775,12265
2011,10,86,female,774,10762
2011,10,87,female,866,10089
2011,10,88,female,884,9121
2011,10,89,female,1022,8278
2011,10,90+,female,5579,29689
2012,1,0,female,230,48152
2012,1,1,female,17,46172
2012,1,2,female,8,45246
2012,1,3,female,6,44549
2012,1,4,female,7,43731
2012,1,5,female,1,41431
2012,1,6,female,3,41029
2012,1,7,female,6,38415
2012,1,8,female,3,36417
2012,1,9,female,3,34840
2012,1,10,female,6,33881
2012,1,11,female,0,34700
2012,1,12,female,6,34337
2012,1,13,female,0,34830
2012,1,14,female,5,34915
2012,1,15,female,7,36106
2012,1,16,female,4,35557
2012,1,17,female,6,35606
2012,1,18,female,9,37500
2012,1,19,female,10,39065
2012,1,20,female,10,43432
2012,1,21,female,12,45053
2012,1,22,female,7,44746
2012,1,23,female,9,45474
2012,1,24,female,7,47471
2012,1,25,female,14,49605
2012,1,26,female,14,49455
2012,1,27,female,11,48719
2012,1,28,female,21,47415
2012,1,29,female,18,46778
2012,1,30,female,25,46256
2012,1,31,female,27,44581
2012,1,32,female,24,43954
2012,1,33,female,28,40003
2012,1,34,female,18,36361
2012,1,35,female,25,34974
2012,1,36,female,25,35487
2012,1,37,female,50,34540
2012,1,38,female,39,34752
2012,1,39,female,57,35490
2012,1,40,female,55,35933
2012,1,41,female,54,37176
2012,1,42,female,68,36461
2012,1,43,female,65,36744
2012,1,44,female,69,35699
2012,1,45,female,88,35719
2012,1,46,female,93,35284
2012,1,47,female,105,35429
2012,1,48,female,92,34412
2012,1,49,female,108,34080
2012,1,50,female,124,33294
2012,1,51,female,116,31743
2012,1,52,female,151,30552
2012,1,53,female,144,29027
2012,1,54,female,146,28561
2012,1,55,female,164,27653
2012,1,56,female,147,26309
2012,1,57,female,161,24841
2012,1,58,female,182,24399
2012,1,59,female,207,23659
2012,1,60,female,193,23076
2012,1,61,female,232,22543
2012,1,62,female,267,22679
2012,1,63,female,261,22399
2012,1,64,female,260,23011
2012,1,65,female,316,23980
2012,1,66,female,345,18790
2012,1,67,female,325,18105
2012,1,68,female,338,18103
2012,1,69,female,343,17840
2012,1,70,female,358,16881
2012,1,71,female,407,15908
2012,1,72,female,472,16685
2012,1,73,female,456,16354
2012,1,74,female,501,16278
2012,1,75,female,543,15610
2012,1,76,female,585,15301
2012,1,77,female,577,14376
2012,1,78,female,595,13348
2012,1,79,female,681,12883
2012,1,80,female,724,12802
2012,1,81,female,766,12252
2012,1,82,female,812,11527
2012,1,83,female,822,10409
2012,1,84,female,846,9621
2012,1,85,female,843,8954
2012,1,86,female,893,8136
2012,1,87,female,821,7411
2012,1,88,female,882,6590
2012,1,89,female,809,5775
2012,1,90+,female,4808,22624
2012,2,0,female,202,44076
2012,2,1,female,18,41799
2012,2,2,female,6,40197
2012,2,3,female,5,39693
2012,2,4,female,2,39382
2012,2,5,female,4,37133
2012,2,6,female,5,36172
2012,2,7,female,0,34216
2012,2,8,female,1,32531
2012,2,9,female,4,31483
2012,2,10,female,1,30758
2012,2,11,female,1,31013
2012,2,12,female,3,31306
2012,2,13,female,5,32124
2012,2,14,female,6,32355
2012,2,15,female,2,33500
2012,2,16,female,7,33195
2012,2,17,female,7,33071
2012,2,18,female,3,35322
2012,2,19,female,7,40204
2012,2,20,female,9,44225
2012,2,21,female,11,45408
2012,2,22,female,8,45710
2012,2,23,female,10,46811
2012,2,24,female,11,49345
2012,2,25,female,14,49745
2012,2,26,female,12,50502
2012,2,27,female,10,50855
2012,2,28,female,13,49259
2012,2,29,female,17,49074
2012,2,30,female,17,48074
2012,2,31,female,20,46939
2012,2,32,female,27,45891
2012,2,33,female,29,42454
2012,2,34,female,28,38597
2012,2,35,female,33,36869
2012,2,36,female,26,37089
2012,2,37,female,25,36491
2012,2,38,female,37,36311
2012,2,39,female,45,37251
2012,2,40,female,30,37595
2012,2,41,female,46,38903
2012,2,42,female,51,37937
2012,2,43,female,58,37995
2012,2,44,female,62,37267
2012,2,45,female,59,37403
2012,2,46,female,63,37279
2012,2,47,female,77,36757
2012,2,48,female,88,36012
2012,2,49,female,93,34883
2012,2,50,female,100,34134
2012,2,51,female,84,32815
2012,2,52,female,117,31271
2012,2,53,female,106,30410
2012,2,54,female,104,29182
2012,2,55,female,137,27897
2012,2,56,female,134,26768
2012,2,57,female,131,25432
2012,2,58,female,167,25466
2012,2,59,female,169,24578
2012,2,60,female,162,23751
2012,2,61,female,201,23268
2012,2,62,female,209,23641
2012,2,63,female,215,23540
2012,2,64,female,267,24315
2012,2,65,female,278,25834
2012,2,66,female,240,20399
2012,2,67,female,282,19524
2012,2,68,female,310,19426
2012,2,69,female,314,18747
2012,2,70,female,286,17263
2012,2,71,female,323,16340
2012,2,72,female,388,17017
2012,2,73,female,406,16985
2012,2,74,female,450,16574
2012,2,75,female,475,15855
2012,2,76,female,497,15071
2012,2,77,female,480,14691
2012,2,78,female,596,13885
2012,2,79,female,608,13323
2012,2,80,female,735,13405
2012,2,81,female,782,13017
2012,2,82,female,713,12289
2012,2,83,female,779,11253
2012,2,84,female,864,10245
2012,2,85,female,838,9713
2012,2,86,female,874,9000
2012,2,87,female,863,8115
2012,2,88,female,885,7199
2012,2,89,female,887,6329
2012,2,90+,female,5077,24598
2012,3,0,female,161,40174
2012,3,1,female,9,38189
2012,3,2,female,8,37401
2012,3,3,female,3,36262
2012,3,4,female,4,35875
2012,3,5,female,4,34319
2012,3,6,female,6,33047
2012,3,7,female,3,31072
2012,3,8,female,0,29994
2012,3,9,female,1,28754
2012,3,10,female,1,27776
2012,3,11,female,3,28462
2012,3,12,female,3,28859
2012,3,13,female,6,29628
2012,3,14,female,7,30215
2012,3,15,female,3,31675
2012,3,16,female,5,31343
2012,3,17,female,6,31207
2012,3,18,female,6,33011
2012,3,19,female,7,36819
2012,3,20,female,6,42110
2012,3,21,female,5,43491
2012,3,22,female,8,43046
2012,3,23,female,11,44166
2012,3,24,female,12,46033
2012,3,25,female,9,46740
2012,3,26,female,12,47192
2012,3,27,female,14,47884
2012,3,28,female,27,47440
2012,3,29,female,12,47422
2012,3,30,female,13,46654
2012,3,31,female,20,45944
2012,3,32,female,13,45217
2012,3,33,female,18,42269
2012,3,34,female,26,38254
2012,3,35,female,18,36629
2012,3,36,female,23,36629
2012,3,37,female,20,36469
2012,3,38,female,20,36120
2012,3,39,female,43,37075
2012,3,40,female,41,37936
2012,3,41,female,44,38414
2012,3,42,female,48,37889
2012,3,43,female,54,38099
2012,3,44,female,54,38051
2012,3,45,female,56,37956
2012,3,46,female,77,38020
2012,3,47,female,69,37790
2012,3,48,female,80,37275
2012,3,49,female,76,36334
2012,3,50,female,84,35278
2012,3,51,female,102,33728
2012,3,52,female,99,32654
2012,3,53,female,114,31460
2012,3,54,female,109,30817
2012,3,55,female,116,29526
2012,3,56,female,142,28513
2012,3,57,female,128,26970
2012,3,58,female,144,27194
2012,3,59,female,169,26291
2012,3,60,female,150,25275
2012,3,61,female,179,25347
2012,3,62,female,188,25877
2012,3,63,female,206,25890
2012,3,64,female,252,26833
2012,3,65,female,266,28688
2012,3,66,female,225,22559
2012,3,67,female,283,21872
2012,3,68,female,272,21728
2012,3,69,female,332,20879
2012,3,70,female,331,19083
2012,3,71,female,319,17515
2012,3,72,female,342,18634
2012,3,73,female,415,18477
2012,3,74,female,475,18244
2012,3,75,female,496,17523
2012,3,76,female,504,16958
2012,3,77,female,576,16234
2012,3,78,female,578,15266
2012,3,79,female,648,15048
2012,3,80,female,727,14616
2012,3,81,female,775,14439
2012,3,82,female,798,13634
2012,3,83,female,866,12828
2012,3,84,female,894,11678
2012,3,85,female,963,10777
2012,3,86,female,1008,10247
2012,3,87,female,974,9140
2012,3,88,female,1003,8357
2012,3,89,female,962,7285
2012,3,90+,female,6185,29410
2012,4,0,female,119,36167
2012,4,1,female,10,35007
2012,4,2,female,4,33963
2012,4,3,female,7,32546
2012,4,4,female,3,32482
2012,4,5,female,2,31503
2012,4,6,female,2,30467
2012,4,7,female,4,28723
2012,4,8,female,0,27843
2012,4,9,female,1,26701
2012,4,10,female,2,26139
2012,4,11,female,2,26674
2012,4,12,female,4,27673
2012,4,13,female,3,28598
2012,4,14,female,1,29333
2012,4,15,female,4,30178
2012,4,16,female,2,30044
2012,4,17,female,7,30200
2012,4,18,female,3,32015
2012,4,19,female,6,36688
2012,4,20,female,6,41745
2012,4,21,female,6,42089
2012,4,22,female,10,41493
2012,4,23,female,11,42383
2012,4,24,female,9,43410
2012,4,25,female,12,42007
2012,4,26,female,11,43012
2012,4,27,female,11,43760
2012,4,28,female,11,42871
2012,4,29,female,8,43538
2012,4,30,female,14,42882
2012,4,31,female,13,42766
2012,4,32,female,15,42293
2012,4,33,female,19,39692
2012,4,34,female,21,36509
2012,4,35,female,24,34853
2012,4,36,female,18,35572
2012,4,37,female,19,35250
2012,4,38,female,26,34952
2012,4,39,female,30,36261
2012,4,40,female,30,37439
2012,4,41,female,23,38646
2012,4,42,female,45,37340
2012,4,43,female,44,38527
2012,4,44,female,53,38177
2012,4,45,female,57,38097
2012,4,46,female,55,37938
2012,4,47,female,66,38287
2012,4,48,female,78,37576
2012,4,49,female,90,37003
2012,4,50,female,80,36008
2012,4,51,female,80,34902
2012,4,52,female,95,33587
2012,4,53,female,95,32902
2012,4,54,female,103,31695
2012,4,55,female,113,30946
2012,4,56,female,110,29603
2012,4,57,female,118,28573
2012,4,58,female,159,28776
2012,4,59,female,152,28494
2012,4,60,female,175,27691
2012,4,61,female,182,27479
2012,4,62,female,224,28490
2012,4,63,female,229,29011
2012,4,64,female,242,30572
2012,4,65,female,275,32350
2012,4,66,female,260,25257
2012,4,67,female,259,24858
2012,4,68,female,278,24539
2012,4,69,female,284,23143
2012,4,70,female,291,21254
2012,4,71,female,303,19499
2012,4,72,female,363,20137
2012,4,73,female,427,19853
2012,4,74,female,442,19743
2012,4,75,female,467,18805
2012,4,76,female,505,18135
2012,4,77,female,530,17544
2012,4,78,female,562,16471
2012,4,79,female,617,15842
2012,4,80,female,650,16020
2012,4,81,female,806,15522
2012,4,82,female,871,14688
2012,4,83,female,866,13368
2012,4,84,female,904,12400
2012,4,85,female,978,11482
2012,4,86,female,1032,10635
2012,4,87,female,1016,9840
2012,4,88,female,1056,8877
2012,4,89,female,1094,7797
2012,4,90+,female,6470,31234
2012,5,0,female,118,33383
2012,5,1,female,8,32675
2012,5,2,female,1,31923
2012,5,3,female,5,31220
2012,5,4,female,3,31132
2012,5,5,female,3,29569
2012,5,6,female,1,28782
2012,5,7,female,0,27754
2012,5,8,female,3,27141
2012,5,9,female,4,26032
2012,5,10,female,3,26066
2012,5,11,female,1,26338
2012,5,12,female,2,27401
2012,5,13,female,0,28480
2012,5,14,female,1,28454
2012,5,15,female,2,29606
2012,5,16,female,3,29601
2012,5,17,female,4,29680
2012,5,18,female,8,30788
2012,5,19,female,5,34025
2012,5,20,female,9,37165
2012,5,21,female,10,37650
2012,5,22,female,4,37015
2012,5,23,female,6,37020
2012,5,24,female,9,38382
2012,5,25,female,6,37736
2012,5,26,female,10,38559
2012,5,27,female,11,38821
2012,5,28,female,14,38540
2012,5,29,female,8,39703
2012,5,30,female,14,39106
2012,5,31,female,16,39359
2012,5,32,female,16,39311
2012,5,33,female,11,37248
2012,5,34,female,12,34556
2012,5,35,female,16,33397
2012,5,36,female,21,33857
2012,5,37,female,27,34250
2012,5,38,female,17,34628
2012,5,39,female,22,36460
